"GOFAR Data Export"
"Vehicle","From","To"
"New Car","01-Jul-2021","30-Jun-2022"
,,,,,,,,,,,,,,,,,,,,
"Start Odometer (km)","End Odometer (km)","Total Distance Recorded (km)","Business Distance Recorded (km)","Business Use Percentage",,,,,,,,,,,,,,,
"49750","85665","30215.36","0.00","0.00",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Type,Trip Index,Start Time,End Time,Fuel (L),Cost,Price per Litre,Start Location,End Location,Average Speed (km/h),Distance (km),Economy (L/100km),CO2 (kg),Acceleration Score,Braking Score,Business,Tags,Odometer Start (km),Odometer End (km),% difference between calculated odometer and actual odometer
"Trip","1299","17-Jul-2021 18:04","17-Jul-2021 18:22","1.021","1.02","1.000","","","47","14.20","7.19","2.35","83.58","80.23","","","51220","51234","0.00%"
"Trip","1300","17-Jul-2021 18:46","17-Jul-2021 18:57","0.542","0.54","1.000","","","30","5.69","9.53","1.25","73.20","73.44","","","51234","51240","0.00%"
"Trip","1301","17-Jul-2021 19:01","17-Jul-2021 19:09","0.318","0.32","1.000","","","24","3.09","10.28","0.73","80.16","79.04","","","51240","51243","0.00%"
"Trip","1302","17-Jul-2021 19:13","17-Jul-2021 19:23","0.533","0.53","1.000","","","34","5.80","9.19","1.23","84.16","73.12","","","51243","51249","0.00%"
"Trip","1303","17-Jul-2021 19:32","17-Jul-2021 19:54","1.215","1.22","1.000","","","47","17.10","7.10","2.80","86.43","79.56","","","51249","51266","0.00%"
"Trip","1304","17-Jul-2021 20:03","17-Jul-2021 20:08","0.150","0.15","1.000","","","13","1.11","13.47","0.34","77.18","72.17","","","51266","51267","0.00%"
"Trip","1305","17-Jul-2021 20:23","17-Jul-2021 20:35","0.485","0.49","1.000","","","32","6.10","7.95","1.12","78.48","83.75","","","51267","51273","0.00%"
"Trip","1306","17-Jul-2021 20:47","17-Jul-2021 20:55","0.307","0.31","1.000","","","23","2.88","10.67","0.71","88.90","71.52","","","51273","51276","0.00%"
"Trip","1307","17-Jul-2021 21:10","17-Jul-2021 21:20","0.498","0.50","1.000","","","35","5.91","8.43","1.15","78.26","76.58","","","51276","51282","0.00%"
"Trip","1308","17-Jul-2021 21:23","17-Jul-2021 21:31","0.341","0.34","1.000","","","26","3.21","10.62","0.78","79.90","72.20","","","51282","51285","0.00%"
"Trip","1309","17-Jul-2021 22:04","17-Jul-2021 22:21","1.048","1.05","1.000","","","49","14.13","7.42","2.42","82.79","79.08","","","51285","51299","0.00%"
"Trip","1310","17-Jul-2021 22:33","17-Jul-2021 22:51","1.014","1.01","1.000","","","46","13.21","7.67","2.34","87.63","78.92","","","51299","51313","0.00%"
"Trip","1311","17-Jul-2021 23:18","17-Jul-2021 23:25","0.232","0.23","1.000","","","12","1.41","16.38","0.53","66.85","64.51","","","51313","51314","0.00%"
"Trip","1312","18-Jul-2021 00:16","18-Jul-2021 00:32","0.439","0.44","1.000","","","6","1.73","25.41","1.01","100.00","76.91","","","51314","51316","0.00%"
"Trip","1313","18-Jul-2021 18:06","18-Jul-2021 18:20","0.552","0.55","1.000","","","11","2.58","21.35","1.27","77.22","73.90","","","51316","51318","0.00%"
"Trip","1314","18-Jul-2021 21:58","18-Jul-2021 22:23","1.355","1.36","1.000","","","39","16.38","8.27","3.13","81.63","80.65","","","51318","51335","0.00%"
"Trip","1315","19-Jul-2021 14:25","19-Jul-2021 15:10","2.440","2.44","1.000","","","40","30.64","7.97","5.63","77.62","76.73","","","51335","51365","0.00%"
"Trip","1316","19-Jul-2021 15:30","19-Jul-2021 15:44","0.763","0.76","1.000","","","43","9.96","7.66","1.76","78.27","79.77","","","51365","51375","0.00%"
"Trip","1317","19-Jul-2021 15:50","19-Jul-2021 16:10","1.137","1.14","1.000","","","49","15.93","7.14","2.62","85.45","81.26","","","51375","51391","0.00%"
"Trip","1318","19-Jul-2021 17:26","19-Jul-2021 17:27","0.053","0.05","1.000","","","10","0.21","25.78","0.12","56.21","41.08","","","51391","51391","0.00%"
"Trip","1319","19-Jul-2021 18:35","19-Jul-2021 18:40","0.310","0.31","1.000","","","25","2.21","14.04","0.71","70.04","67.42","","","51391","51394","0.00%"
"Trip","1320","19-Jul-2021 20:36","19-Jul-2021 20:39","0.207","0.21","1.000","","","33","1.73","11.94","0.47","100.00","81.13","","","51394","51395","0.00%"
"Trip","1321","19-Jul-2021 20:49","19-Jul-2021 20:50","0.010","0.01","1.000","","","0","0","999.00","0.02","100.00","100.00","","","51395","51395","0.00%"
"Trip","1322","20-Jul-2021 14:09","20-Jul-2021 14:26","1.031","1.03","1.000","","","35","10.43","9.88","2.38","87.75","83.40","","","51395","51406","0.00%"
"Trip","1323","20-Jul-2021 14:47","20-Jul-2021 15:03","1.228","1.23","1.000","","","57","15.20","8.08","2.83","84.12","78.11","","","51406","51421","0.00%"
"Trip","1324","20-Jul-2021 16:00","20-Jul-2021 16:12","0.438","0.44","1.000","","","20","3.89","11.25","1.01","72.77","72.43","","","51421","51425","0.00%"
"Trip","1325","20-Jul-2021 16:17","20-Jul-2021 16:54","2.112","2.11","1.000","","","41","25.53","8.27","4.87","81.62","76.57","","","51425","51450","0.00%"
"Trip","1326","20-Jul-2021 16:59","20-Jul-2021 17:06","0.223","0.22","1.000","","","10","1.04","21.49","0.51","65.84","63.22","","","51450","51451","0.00%"
"Trip","1327","20-Jul-2021 17:26","20-Jul-2021 18:10","2.118","2.12","1.000","","","33","24.02","8.82","4.89","77.34","76.22","","","51451","51476","0.00%"
"Trip","1328","20-Jul-2021 18:15","20-Jul-2021 18:26","0.468","0.47","1.000","","","31","5.36","8.73","1.08","79.33","76.78","","","51476","51481","0.00%"
"Trip","1329","20-Jul-2021 18:29","20-Jul-2021 18:46","1.045","1.04","1.000","","","43","11.96","8.73","2.41","82.20","78.87","","","51481","51493","0.00%"
"Trip","1330","20-Jul-2021 18:57","20-Jul-2021 19:11","0.625","0.63","1.000","","","29","6.64","9.42","1.44","81.37","79.05","","","51493","51499","0.00%"
"Trip","1331","20-Jul-2021 19:17","20-Jul-2021 20:11","2.858","2.86","1.000","","","36","32.14","8.89","6.60","77.33","74.78","","","51499","51532","0.00%"
"Trip","1332","20-Jul-2021 20:14","20-Jul-2021 20:17","0.164","0.16","1.000","","","33","1.60","10.25","0.37","84.88","74.15","","","51532","51533","0.00%"
"Trip","1333","20-Jul-2021 20:23","20-Jul-2021 20:32","0.358","0.36","1.000","","","23","3.24","11.04","0.82","75.12","74.60","","","51533","51536","0.00%"
"Trip","1334","21-Jul-2021 02:45","21-Jul-2021 04:13","4.573","4.57","1.000","","","36","53.25","8.59","10.56","84.39","82.05","","","51536","51590","0.00%"
"Trip","1335","21-Jul-2021 14:27","21-Jul-2021 14:32","0.322","0.32","1.000","","","24","1.98","16.30","0.74","68.33","77.87","","","51590","51592","0.00%"
"Trip","1336","21-Jul-2021 14:41","21-Jul-2021 14:57","0.381","0.38","1.000","","","10","2.81","13.59","0.88","86.97","80.30","","","51592","51594","0.00%"
"Trip","1337","21-Jul-2021 15:19","21-Jul-2021 15:22","0.168","0.17","1.000","","","32","1.55","10.87","0.38","77.49","70.80","","","51594","51596","0.00%"
"Trip","1338","21-Jul-2021 17:18","21-Jul-2021 17:21","0.232","0.23","1.000","","","29","1.73","13.43","0.53","69.78","72.15","","","51596","51598","0.00%"
"Trip","1339","21-Jul-2021 17:27","21-Jul-2021 17:37","0.477","0.48","1.000","","","29","4.68","10.19","1.10","73.25","74.19","","","51598","51602","0.00%"
"Trip","1340","21-Jul-2021 18:19","21-Jul-2021 18:20","0.048","0.05","1.000","","","8","0.22","22.33","0.11","100.00","59.02","","","51602","51603","0.00%"
"Trip","1341","21-Jul-2021 18:25","21-Jul-2021 18:27","0.043","0.04","1.000","","","8","0.19","21.85","0.09","100.00","100.00","","","51603","51603","0.00%"
"Trip","1342","21-Jul-2021 18:43","21-Jul-2021 19:04","1.097","1.10","1.000","","","37","13.46","8.15","2.53","79.95","76.37","","","51603","51616","0.00%"
"Trip","1343","21-Jul-2021 19:08","21-Jul-2021 19:45","1.573","1.57","1.000","","","27","16.46","9.56","3.63","75.45","72.48","","","51616","51633","0.00%"
"Trip","1344","21-Jul-2021 20:04","21-Jul-2021 20:20","0.850","0.85","1.000","","","45","11.75","7.24","1.96","87.57","84.71","","","51633","51645","0.00%"
"Trip","1345","21-Jul-2021 20:28","21-Jul-2021 20:43","0.868","0.87","1.000","","","45","11.72","7.40","2.00","83.83","82.32","","","51645","51656","0.00%"
"Trip","1346","21-Jul-2021 21:04","21-Jul-2021 21:34","1.478","1.48","1.000","","","40","20.04","7.38","3.41","84.10","79.99","","","51656","51676","0.00%"
"Trip","1347","22-Jul-2021 16:19","22-Jul-2021 16:24","0.305","0.31","1.000","","","20","1.73","17.64","0.70","70.05","75.77","","","51676","51678","0.00%"
"Trip","1348","22-Jul-2021 16:35","22-Jul-2021 16:42","0.397","0.40","1.000","","","26","3.33","11.93","0.91","74.50","69.98","","","51678","51681","0.00%"
"Trip","1349","22-Jul-2021 16:46","22-Jul-2021 17:00","0.575","0.57","1.000","","","27","6.63","8.66","1.32","77.95","78.30","","","51681","51688","0.00%"
"Trip","1350","22-Jul-2021 17:08","22-Jul-2021 17:49","1.818","1.82","1.000","","","33","21.87","8.31","4.20","74.57","74.68","","","51688","51710","0.00%"
"Trip","1351","22-Jul-2021 17:53","22-Jul-2021 18:00","0.398","0.40","1.000","","","31","3.97","10.04","0.91","76.05","67.57","","","51710","51714","0.00%"
"Trip","1352","22-Jul-2021 18:06","22-Jul-2021 18:25","0.758","0.76","1.000","","","26","8.06","9.40","1.75","77.18","74.53","","","51714","51722","0.00%"
"Trip","1353","22-Jul-2021 19:30","22-Jul-2021 19:42","0.530","0.53","1.000","","","29","5.65","9.39","1.22","74.89","76.34","","","51722","51728","0.00%"
"Trip","1354","22-Jul-2021 19:54","22-Jul-2021 20:29","1.660","1.66","1.000","","","33","19.58","8.47","3.83","79.20","74.14","","","51728","51747","0.00%"
"Trip","1355","22-Jul-2021 20:40","22-Jul-2021 21:00","1.089","1.09","1.000","","","43","14.43","7.55","2.51","81.54","77.62","","","51747","51762","0.00%"
"Trip","1356","22-Jul-2021 21:38","22-Jul-2021 22:03","1.301","1.30","1.000","","","40","16.52","7.88","3.00","83.29","78.29","","","51762","51778","0.00%"
"Trip","1357","22-Jul-2021 22:37","22-Jul-2021 22:41","0.066","0.07","1.000","","","2","0.11","57.94","0.15","60.58","60.58","","","51778","51778","0.00%"
"Trip","1358","22-Jul-2021 22:56","22-Jul-2021 22:57","0.012","0.01","1.000","","","0","0","999.00","0.02","100.00","100.00","","","51778","51778","0.00%"
"Trip","1359","22-Jul-2021 23:01","22-Jul-2021 23:07","0.237","0.24","1.000","","","23","2.31","10.23","0.54","82.13","74.34","","","51778","51780","0.00%"
"Trip","1360","22-Jul-2021 23:13","22-Jul-2021 23:17","0.194","0.19","1.000","","","26","1.72","11.28","0.44","89.72","74.29","","","51780","51782","0.00%"
"Trip","1361","23-Jul-2021 14:42","23-Jul-2021 14:56","0.760","0.76","1.000","","","35","8.19","9.28","1.75","77.73","80.87","","","51782","51790","0.00%"
"Trip","1362","23-Jul-2021 15:00","23-Jul-2021 15:09","0.228","0.23","1.000","","","7","1.03","22.08","0.52","65.80","77.75","","","51790","51791","0.00%"
"Trip","1363","23-Jul-2021 15:33","23-Jul-2021 15:53","1.467","1.47","1.000","","","60","20.17","7.28","3.38","93.40","83.48","","","51791","51812","0.00%"
"Trip","1364","23-Jul-2021 18:18","23-Jul-2021 18:22","0.252","0.25","1.000","","","24","1.73","14.57","0.58","71.88","73.06","","","51812","51813","0.00%"
"Trip","1365","23-Jul-2021 18:49","23-Jul-2021 18:56","0.343","0.34","1.000","","","28","3.29","10.41","0.79","78.09","73.92","","","51813","51817","0.00%"
"Trip","1366","23-Jul-2021 19:02","23-Jul-2021 19:11","0.491","0.49","1.000","","","35","5.38","9.12","1.13","82.33","78.43","","","51817","51822","0.00%"
"Trip","1367","23-Jul-2021 19:25","23-Jul-2021 19:50","1.410","1.41","1.000","","","42","17.44","8.08","3.25","82.95","76.95","","","51822","51839","0.00%"
"Trip","1368","23-Jul-2021 20:00","23-Jul-2021 20:24","1.177","1.18","1.000","","","40","15.67","7.51","2.71","87.90","80.15","","","51839","51855","0.00%"
"Trip","1369","23-Jul-2021 20:31","23-Jul-2021 20:38","0.299","0.30","1.000","","","24","2.81","10.66","0.69","72.50","74.92","","","51855","51858","0.00%"
"Trip","1370","23-Jul-2021 21:39","23-Jul-2021 22:01","1.093","1.09","1.000","","","39","14.34","7.62","2.52","95.57","79.99","","","51858","51872","0.00%"
"Trip","1371","23-Jul-2021 22:04","23-Jul-2021 22:25","0.369","0.37","1.000","","","3","1.12","32.87","0.85","82.59","86.63","","","51872","51873","0.00%"
"Trip","1372","23-Jul-2021 22:31","23-Jul-2021 22:51","0.732","0.73","1.000","","","27","9.00","8.13","1.69","84.61","77.89","","","51873","51882","0.00%"
"Trip","1373","23-Jul-2021 23:10","23-Jul-2021 23:28","0.972","0.97","1.000","","","38","12.05","8.06","2.24","84.67","79.52","","","51882","51894","0.00%"
"Trip","1374","23-Jul-2021 23:35","23-Jul-2021 23:44","0.508","0.51","1.000","","","49","7.03","7.22","1.17","85.45","81.24","","","51894","51901","0.00%"
"Trip","1375","24-Jul-2021 00:01","24-Jul-2021 00:19","1.082","1.08","1.000","","","49","15.06","7.19","2.50","95.24","84.32","","","51901","51917","0.00%"
"Trip","1376","24-Jul-2021 03:28","24-Jul-2021 03:42","0.891","0.89","1.000","","","52","12.34","7.22","2.05","98.72","88.42","","","51917","51929","0.00%"
"Trip","1377","24-Jul-2021 03:49","24-Jul-2021 04:04","0.937","0.94","1.000","","","46","11.38","8.23","2.16","91.72","83.03","","","51929","51940","0.00%"
"Trip","1378","24-Jul-2021 17:09","24-Jul-2021 17:12","0.309","0.31","1.000","","","34","1.93","16.02","0.71","69.39","70.02","","","51940","51942","0.00%"
"Trip","1379","24-Jul-2021 17:16","24-Jul-2021 17:19","0.083","0.08","1.000","","","4","0.22","37.46","0.19","100.00","70.24","","","51942","51942","0.00%"
"Trip","1380","24-Jul-2021 17:32","24-Jul-2021 18:00","1.399","1.40","1.000","","","35","16.63","8.41","3.23","80.04","78.48","","","51942","51959","0.00%"
"Trip","1381","24-Jul-2021 18:04","24-Jul-2021 18:36","1.565","1.57","1.000","","","38","19.91","7.86","3.61","83.34","77.45","","","51959","51979","0.00%"
"Trip","1382","24-Jul-2021 18:39","24-Jul-2021 19:14","1.607","1.61","1.000","","","34","19.93","8.06","3.71","83.00","75.96","","","51979","51999","0.00%"
"Trip","1383","24-Jul-2021 21:07","24-Jul-2021 21:13","0.412","0.41","1.000","","","55","5.00","8.24","0.95","92.79","85.20","","","51999","52004","0.00%"
"Trip","1384","24-Jul-2021 21:20","24-Jul-2021 21:26","0.394","0.39","1.000","","","53","5.26","7.48","0.91","85.80","81.56","","","52004","52009","0.00%"
"Trip","1385","24-Jul-2021 21:42","24-Jul-2021 21:45","0.155","0.16","1.000","","","31","1.59","9.78","0.35","100.00","80.89","","","52009","52011","0.00%"
"Trip","1386","24-Jul-2021 23:33","24-Jul-2021 23:47","0.505","0.51","1.000","","","15","3.37","14.99","1.16","80.55","76.80","","","52011","52014","0.00%"
"Trip","1387","25-Jul-2021 14:44","25-Jul-2021 14:56","0.709","0.71","1.000","","","40","8.20","8.64","1.63","82.28","82.44","","","52014","52022","0.00%"
"Trip","1388","25-Jul-2021 14:59","25-Jul-2021 15:10","0.366","0.37","1.000","","","17","3.02","12.14","0.84","81.20","83.33","","","52022","52025","0.00%"
"Trip","1389","25-Jul-2021 15:34","25-Jul-2021 15:36","0.023","0.02","1.000","","","0","0","999.00","0.05","100.00","100.00","","","52025","52025","0.00%"
"Trip","1390","25-Jul-2021 15:49","25-Jul-2021 15:56","0.346","0.35","1.000","","","37","4.24","8.16","0.79","78.85","83.60","","","52025","52030","0.00%"
"Trip","1391","25-Jul-2021 16:05","25-Jul-2021 16:09","0.252","0.25","1.000","","","27","2.03","12.43","0.58","72.91","71.93","","","52030","52032","0.00%"
"Trip","1392","26-Jul-2021 10:42","26-Jul-2021 11:06","1.385","1.39","1.000","","","41","16.30","8.50","3.20","76.19","76.31","","","52032","52048","0.00%"
"Trip","1393","26-Jul-2021 12:35","26-Jul-2021 13:00","1.009","1.01","1.000","","","24","9.90","10.19","2.33","79.17","75.12","","","52048","52058","0.00%"
"Trip","1394","26-Jul-2021 14:02","26-Jul-2021 14:39","1.685","1.69","1.000","","","26","16.10","10.47","3.89","81.88","77.71","","","52058","52074","0.00%"
"Trip","1395","27-Jul-2021 12:58","27-Jul-2021 13:09","0.627","0.63","1.000","","","29","5.47","11.48","1.44","79.79","82.65","","","52074","52079","0.00%"
"Trip","1396","27-Jul-2021 13:13","27-Jul-2021 14:14","3.064","3.06","1.000","","","42","43.60","7.03","7.07","84.48","85.19","","","52079","52123","0.00%"
"Trip","1397","27-Jul-2021 15:37","27-Jul-2021 16:16","2.897","2.90","1.000","","","64","41.34","7.01","6.69","82.14","81.72","","","52123","52164","0.00%"
"Trip","1398","27-Jul-2021 16:39","27-Jul-2021 16:48","0.288","0.29","1.000","","","13","1.93","14.95","0.66","72.10","70.66","","","52164","52166","0.00%"
"Trip","1399","27-Jul-2021 16:56","27-Jul-2021 16:58","0.042","0.04","1.000","","","5","0.11","37.05","0.09","56.98","100.00","","","52166","52166","0.00%"
"Trip","1400","27-Jul-2021 17:08","27-Jul-2021 17:19","0.536","0.54","1.000","","","30","5.33","10.06","1.23","78.97","73.95","","","52166","52172","0.00%"
"Trip","1401","27-Jul-2021 17:26","27-Jul-2021 17:36","0.496","0.50","1.000","","","30","4.96","10.01","1.14","73.64","76.97","","","52172","52177","0.00%"
"Trip","1402","27-Jul-2021 17:41","27-Jul-2021 18:12","1.910","1.91","1.000","","","42","21.85","8.74","4.41","73.81","72.96","","","52177","52198","0.00%"
"Trip","1403","27-Jul-2021 18:37","27-Jul-2021 18:52","0.837","0.84","1.000","","","41","10.60","7.90","1.93","82.67","79.21","","","52198","52209","0.00%"
"Trip","1404","27-Jul-2021 18:58","27-Jul-2021 19:31","1.669","1.67","1.000","","","38","21.18","7.88","3.85","78.65","77.08","","","52209","52230","0.00%"
"Trip","1405","27-Jul-2021 19:35","27-Jul-2021 19:45","0.508","0.51","1.000","","","33","5.57","9.13","1.17","76.82","78.67","","","52230","52236","0.00%"
"Trip","1406","27-Jul-2021 20:00","27-Jul-2021 20:06","0.323","0.32","1.000","","","31","3.07","10.53","0.74","73.57","74.44","","","52236","52239","0.00%"
"Trip","1407","27-Jul-2021 20:31","27-Jul-2021 20:36","0.228","0.23","1.000","","","33","2.56","8.87","0.52","95.00","76.10","","","52239","52241","0.00%"
"Trip","1408","27-Jul-2021 20:59","27-Jul-2021 21:03","0.159","0.16","1.000","","","22","1.41","11.31","0.36","84.62","83.05","","","52241","52243","0.00%"
"Trip","1409","28-Jul-2021 12:29","28-Jul-2021 13:05","1.899","1.90","1.000","","","35","20.89","9.09","4.38","79.07","80.99","","","52243","52264","0.00%"
"Trip","1410","28-Jul-2021 13:25","28-Jul-2021 13:30","0.214","0.21","1.000","","","24","2.05","10.43","0.49","90.79","85.43","","","52264","52266","0.00%"
"Trip","1411","28-Jul-2021 13:42","28-Jul-2021 14:08","1.599","1.60","1.000","","","54","23.97","6.67","3.69","82.62","83.51","","","52266","52290","0.00%"
"Trip","1412","28-Jul-2021 14:15","28-Jul-2021 14:38","1.736","1.74","1.000","","","60","23.10","7.51","4.00","82.26","81.74","","","52290","52313","0.00%"
"Trip","1413","28-Jul-2021 17:20","28-Jul-2021 17:25","0.299","0.30","1.000","","","25","1.71","17.44","0.69","62.25","63.11","","","52313","52315","0.00%"
"Trip","1414","28-Jul-2021 17:32","28-Jul-2021 18:00","1.307","1.31","1.000","","","34","15.63","8.36","3.01","77.55","75.33","","","52315","52330","0.00%"
"Trip","1415","28-Jul-2021 18:09","28-Jul-2021 18:20","0.586","0.59","1.000","","","33","6.16","9.50","1.35","72.95","74.92","","","52330","52336","0.00%"
"Trip","1416","28-Jul-2021 18:28","28-Jul-2021 20:03","4.375","4.37","1.000","","","30","47.09","9.29","10.10","74.08","72.84","","","52336","52383","0.00%"
"Trip","1417","28-Jul-2021 20:10","28-Jul-2021 20:19","0.505","0.51","1.000","","","36","5.69","8.88","1.16","81.28","78.83","","","52383","52389","0.00%"
"Trip","1418","28-Jul-2021 20:38","28-Jul-2021 20:46","0.394","0.39","1.000","","","35","4.58","8.59","0.90","80.84","79.81","","","52389","52394","0.00%"
"Trip","1419","28-Jul-2021 20:50","28-Jul-2021 21:07","0.972","0.97","1.000","","","50","13.88","7.01","2.24","88.22","81.90","","","52394","52408","0.00%"
"Trip","1420","28-Jul-2021 21:12","28-Jul-2021 21:30","0.834","0.83","1.000","","","30","8.39","9.94","1.92","74.57","73.93","","","52408","52416","0.00%"
"Trip","1421","28-Jul-2021 21:41","28-Jul-2021 21:42","0.018","0.02","1.000","","","2","0.02","90.79","0.04","100.00","100.00","","","52416","52416","0.00%"
"Trip","1422","28-Jul-2021 22:02","28-Jul-2021 22:06","0.215","0.22","1.000","","","22","1.59","13.54","0.49","84.11","84.11","","","52416","52418","0.00%"
"Trip","1423","28-Jul-2021 23:41","28-Jul-2021 23:56","0.570","0.57","1.000","","","13","3.34","17.07","1.31","85.21","74.87","","","52418","52421","0.00%"
"Trip","1424","29-Jul-2021 13:39","29-Jul-2021 13:57","0.763","0.76","1.000","","","19","5.65","13.49","1.76","82.01","82.22","","","52421","52427","0.00%"
